ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10366,34,100,3,4207.84,Shipped,1,1,2005,Classic Cars,142,S18_1984,(071) 23 67 2555,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10377,36,100,6,4352.76,Shipped,1,2,2005,Classic Cars,142,S18_1984,90-224 8555,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10390,34,43.05,15,1463.7,Shipped,1,3,2005,Classic Cars,142,S18_1984,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10406,48,100,2,7169.28,Disputed,2,4,2005,Classic Cars,142,S18_1984,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
10419,34,100,4,4594.76,Shipped,2,5,2005,Classic Cars,142,S18_1984,6562-9555,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10104,24,100,8,3457.92,Shipped,1,1,2003,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10115,46,100,4,7381.16,Shipped,2,4,2003,Classic Cars,163,S18_2238,2125558493,NYC,NY,10022,USA,NA,Hernandez,Maria,Large
10127,45,100,10,7146.9,Shipped,2,6,2003,Classic Cars,163,S18_2238,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Large
10141,39,100,4,5938.53,Shipped,3,8,2003,Classic Cars,163,S18_2238,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10151,43,100,2,7110.91,Shipped,3,9,2003,Classic Cars,163,S18_2238,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Large
10165,29,100,11,5032.95,Shipped,4,10,2003,Classic Cars,163,S18_2238,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10176,20,100,10,3667.6,Shipped,4,11,2003,Classic Cars,163,S18_2238,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
10184,46,100,5,7381.16,Shipped,4,11,2003,Classic Cars,163,S18_2238,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Large
10195,27,100,5,5128.11,Shipped,4,11,2003,Classic Cars,163,S18_2238,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10207,44,100,6,7060.24,Shipped,4,12,2003,Classic Cars,163,S18_2238,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Large
10219,43,100,1,8448.64,Shipped,1,2,2004,Classic Cars,163,S18_2238,4155554312,Brisbane,CA,94217,USA,NA,Taylor,Sue,Large
10230,49,100,8,7300.51,Shipped,1,3,2004,Classic Cars,163,S18_2238,+49 69 66 90 2555,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large
10246,40,100,4,6549.2,Shipped,2,5,2004,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10259,30,100,3,5697.9,Shipped,2,6,2004,Classic Cars,163,S18_2238,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10271,50,100,4,9169,Shipped,3,7,2004,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large
10282,23,100,13,3238.63,Shipped,3,8,2004,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10292,26,100,7,4554.94,Shipped,3,9,2004,Classic Cars,163,S18_2238,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10305,27,100,4,3934.44,Shipped,4,10,2004,Classic Cars,163,S18_2238,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10314,42,100,13,5776.26,Shipped,4,10,2004,Classic Cars,163,S18_2238,86 21 3555,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10324,47,100,8,7207.45,Shipped,4,11,2004,Classic Cars,163,S18_2238,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Large
10336,49,100,6,7460.74,Shipped,4,11,2004,Classic Cars,163,S18_2238,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Large
10349,38,100,8,6719.54,Shipped,4,12,2004,Classic Cars,163,S18_2238,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10358,20,100,10,2428,Shipped,4,12,2004,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10371,25,100,7,2602.25,Shipped,1,1,2005,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10382,25,88,5,2200,Shipped,1,2,2005,Classic Cars,163,S18_2238,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10412,41,100,4,6712.93,Shipped,2,5,2005,Classic Cars,163,S18_2238,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10425,28,100,3,5318.04,In Process,2,5,2005,Classic Cars,163,S18_2238,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10100,50,67.8,2,3390,Shipped,1,1,2003,Vintage Cars,60,S18_2248,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10110,32,50.25,6,1608,Shipped,1,3,2003,Vintage Cars,60,S18_2248,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10124,42,53.88,5,2262.96,Shipped,2,5,2003,Vintage Cars,60,S18_2248,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10149,24,62.36,10,1496.64,Shipped,3,9,2003,Vintage Cars,60,S18_2248,4155554312,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small
10162,27,69.62,8,1879.74,Shipped,4,10,2003,Vintage Cars,60,S18_2248,6505551386,San Francisco,CA,,USA,NA,Brown,Julie,Small
10173,26,57.51,12,1495.26,Shipped,4,11,2003,Vintage Cars,60,S18_2248,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,38,61.15,9,2323.7,Shipped,4,11,2003,Vintage Cars,60,S18_2248,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10193,42,59.33,13,2491.86,Shipped,4,11,2003,Vintage Cars,60,S18_2248,61-9-3844-6555,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10204,23,71.44,3,1643.12,Shipped,4,12,2003,Vintage Cars,60,S18_2248,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Small
10214,21,62.96,6,1322.16,Shipped,1,1,2004,Vintage Cars,60,S18_2248,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10227,28,50.85,9,1423.8,Shipped,1,3,2004,Vintage Cars,60,S18_2248,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10241,33,72.65,1,2397.45,Shipped,2,4,2004,Vintage Cars,60,S18_2248,88.60.1555,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10280,25,62.96,15,1574,Shipped,3,8,2004,Vintage Cars,60,S18_2248,011-4988555,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10288,28,61.75,4,1729,Shipped,3,9,2004,Vintage Cars,60,S18_2248,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10303,46,49.04,2,2255.84,Shipped,4,10,2004,Vintage Cars,60,S18_2248,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
10312,30,61.15,16,1834.5,Shipped,4,10,2004,Vintage Cars,60,S18_2248,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10332,38,84.25,9,3201.5,Shipped,4,11,2004,Vintage Cars,60,S18_2248,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10344,40,56.91,2,2276.4,Shipped,4,11,2004,Vintage Cars,60,S18_2248,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10367,45,100,4,8884.8,Resolved,1,1,2005,Vintage Cars,60,S18_2248,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Large
10379,27,49.3,1,1331.1,Shipped,1,2,2005,Vintage Cars,60,S18_2248,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10407,42,72.65,1,3051.3,On Hold,2,4,2005,Vintage Cars,60,S18_2248,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10420,36,63.57,4,2288.52,In Process,2,5,2005,Vintage Cars,60,S18_2248,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10104,29,100,12,3772.61,Shipped,1,1,2003,Trucks and Buses,122,S18_2319,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10114,39,100,3,4164.42,Shipped,2,4,2003,Trucks and Buses,122,S18_2319,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10127,45,100,14,6295.95,Shipped,2,6,2003,Trucks and Buses,122,S18_2319,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10141,47,100,8,6287.66,Shipped,3,8,2003,Trucks and Buses,122,S18_2319,+358 9 8045 555,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10151,49,100,6,5412.54,Shipped,3,9,2003,Trucks and Buses,122,S18_2319,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10165,46,100,15,5984.14,Shipped,4,10,2003,Trucks and Buses,122,S18_2319,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10175,48,100,4,5891.04,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10184,46,100,9,5984.14,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium
10195,35,100,9,3608.15,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10207,43,100,10,5752.54,Shipped,4,12,2003,Trucks and Buses,122,S18_2319,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10229,26,100,4,3765.32,Shipped,1,3,2004,Trucks and Buses,122,S18_2319,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10246,22,98.18,8,2159.96,Shipped,2,5,2004,Trucks and Buses,122,S18_2319,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10259,34,99.41,7,3379.94,Shipped,2,6,2004,Trucks and Buses,122,S18_2319,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10271,50,100,8,5093.5,Shipped,3,7,2004,Trucks and Buses,122,S18_2319,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10281,48,100,4,5773.44,Shipped,3,8,2004,Trucks and Buses,122,S18_2319,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
10292,41,100,11,4528.86,Shipped,3,9,2004,Trucks and Buses,122,S18_2319,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10305,36,100,8,4816.08,Shipped,4,10,2004,Trucks and Buses,122,S18_2319,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium
10313,29,100,2,3416.78,Shipped,4,10,2004,Trucks and Buses,122,S18_2319,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10324,33,37.48,10,1236.84,Shipped,4,11,2004,Trucks and Buses,122,S18_2319,2125551500,NYC,NY,10022,USA,NA,Frick,Michael,Small
10334,46,100,6,5814.86,On Hold,4,11,2004,Trucks and Buses,122,S18_2319,0921-12 3555,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10349,38,100,7,5223.48,Shipped,4,12,2004,Trucks and Buses,122,S18_2319,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10358,20,36.42,11,728.4,Shipped,4,12,2004,Trucks and Buses,122,S18_2319,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10370,22,100,5,3949,Shipped,1,1,2005,Trucks and Buses,122,S18_2319,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10383,27,100,11,3843.99,Shipped,1,2,2005,Trucks and Buses,122,S18_2319,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10412,56,98.18,8,5498.08,Shipped,2,5,2005,Trucks and Buses,122,S18_2319,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10425,38,99.41,7,3777.58,In Process,2,5,2005,Trucks and Buses,122,S18_2319,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10101,25,100,4,3782,Shipped,1,1,2003,Vintage Cars,127,S18_2325,+49 69 66 90 2555,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
10110,33,100,4,3859.68,Shipped,1,3,2003,Vintage Cars,127,S18_2325,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,42,100,3,4431.84,Shipped,2,5,2003,Vintage Cars,127,S18_2325,7025551838,Las Vegas,NV,83030,USA,NA,King,Sue,Medium
10149,33,100,8,4950.33,Shipped,3,9,2003,Vintage Cars,127,S18_2325,4155554312,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium
10162,38,100,6,4299.7,Shipped,4,10,2003,Vintage Cars,127,S18_2325,6505551386,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10173,31,100,10,4492.83,Shipped,4,11,2003,Vintage Cars,127,S18_2325,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10182,20,100,7,2212,Shipped,4,11,2003,Vintage Cars,127,S18_2325,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10193,44,100,11,4642.88,Shipped,4,11,2003,Vintage Cars,127,S18_2325,61-9-3844-6555,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
10204,26,100,1,3206.32,Shipped,4,12,2003,Vintage Cars,127,S18_2325,2125557413,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10214,27,100,4,3604.23,Shipped,1,1,2004,Vintage Cars,127,S18_2325,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10227,46,100,7,7017.76,Shipped,1,3,2004,Vintage Cars,127,S18_2325,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Large
10243,47,100,2,6154.18,Shipped,2,4,2004,Vintage Cars,127,S18_2325,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Medium
10280,37,100,13,4750.8,Shipped,3,8,2004,Vintage Cars,127,S18_2325,011-4988555,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10288,31,100,2,3822.92,Shipped,3,9,2004,Vintage Cars,127,S18_2325,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10304,24,100,17,2440.8,Shipped,4,10,2004,Vintage Cars,127,S18_2325,30.59.8555,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,31,100,14,4729.36,Shipped,4,10,2004,Vintage Cars,127,S18_2325,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,50,100,6,12536.5,Shipped,4,11,2004,Vintage Cars,127,S18_2325,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Large
10332,35,64.69,8,2264.15,Shipped,4,11,2004,Vintage Cars,127,S18_2325,(171) 555-1555,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10344,30,100,3,3928.2,Shipped,4,11,2004,Vintage Cars,127,S18_2325,91.24.4555,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10356,29,100,3,3630.22,Shipped,4,12,2004,Vintage Cars,127,S18_2325,+33 1 46 62 7555,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
10367,27,100,5,4196.07,Resolved,1,1,2005,Vintage Cars,127,S18_2325,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10380,40,100,10,4931.6,Shipped,1,2,2005,Vintage Cars,127,S18_2325,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10390,31,98.99,16,3068.69,Shipped,1,3,2005,Vintage Cars,127,S18_2325,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10409,6,100,2,785.64,Shipped,2,4,2005,Vintage Cars,127,S18_2325,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10420,45,100,2,4977,In Process,2,5,2005,Vintage Cars,127,S18_2325,+61 2 9495 8555,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10103,22,54.09,2,1189.98,Shipped,1,1,2003,Trucks and Buses,60,S18_2432,07-98 9555,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10114,45,68.67,6,3090.15,Shipped,2,4,2003,Trucks and Buses,60,S18_2432,(1) 42.34.2555,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10126,43,65.02,2,2795.86,Shipped,2,5,2003,Trucks and Buses,60,S18_2432,(91) 555 22 82,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10140,46,61.99,2,2851.54,Shipped,3,7,2003,Trucks and Buses,60,S18_2432,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10151,39,69.28,9,2701.92,Shipped,3,9,2003,Trucks and Buses,60,S18_2432,981-443655,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10165,31,71.1,18,2204.1,Shipped,4,10,2003,Trucks and Buses,60,S18_2432,+65 221 7555,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10175,41,69.28,7,2840.48,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,(171) 555-0297,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10184,44,60.16,12,2647.04,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,(95) 555 82 82,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
10194,45,70.49,2,3172.05,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,78.32.5555,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10207,37,69.89,13,2585.93,Shipped,4,12,2003,Trucks and Buses,60,S18_2432,6175552555,Boston,MA,51003,USA,NA,Franco,Valarie,Small
10217,35,61.38,2,2148.3,Shipped,1,2,2004,Trucks and Buses,60,S18_2432,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10229,28,59.55,7,1667.4,Shipped,1,3,2004,Trucks and Buses,60,S18_2432,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10246,30,61.99,11,1859.7,Shipped,2,5,2004,Trucks and Buses,60,S18_2432,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10259,30,49.22,10,1476.6,Shipped,2,6,2004,Trucks and Buses,60,S18_2432,+65 224 1555,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10271,25,69.28,11,1732,Shipped,3,7,2004,Trucks and Buses,60,S18_2432,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10281,29,57.73,7,1674.17,Shipped,3,8,2004,Trucks and Buses,60,S18_2432,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,26,57.73,2,1500.98,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,0695-34 6555,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10305,41,53.48,11,2192.68,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,6175558555,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10313,34,52.87,5,1797.58,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,(604) 555-3392,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10322,35,61.21,11,2142.35,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,6035558647,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10334,34,61.38,1,2086.92,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,0921-12 3555,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small
10347,50,100,8,6834.5,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,41,61.99,7,2541.59,Shipped,4,12,2004,Trucks and Buses,60,S18_2432,4155551450,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10370,22,96.86,7,2130.92,Shipped,1,1,2005,Trucks and Buses,60,S18_2432,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10381,35,48.62,7,1701.7,Shipped,1,2,2005,Trucks and Buses,60,S18_2432,6505551386,San Francisco,CA,,USA,NA,Brown,Julie,Small
10391,44,38.5,5,1694,Shipped,1,3,2005,Trucks and Buses,60,S18_2432,02 9936 8555,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10412,47,61.99,11,2913.53,Shipped,2,5,2005,Trucks and Buses,60,S18_2432,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10425,19,49.22,10,935.18,In Process,2,5,2005,Trucks and Buses,60,S18_2432,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10106,34,90.39,2,3073.26,Shipped,1,2,2003,Planes,84,S18_2581,035-640555,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,29,71.81,8,2082.49,Shipped,2,4,2003,Planes,84,S18_2581,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10133,49,69.27,3,3394.23,Shipped,2,6,2003,Planes,84,S18_2581,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10145,30,85.32,14,2559.6,Shipped,3,8,2003,Planes,84,S18_2581,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10168,21,70.96,9,1490.16,Shipped,4,10,2003,Planes,84,S18_2581,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10210,50,76.88,7,3844,Shipped,1,1,2004,Planes,84,S18_2581,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10223,47,100,9,4724.91,Shipped,1,2,2004,Planes,84,S18_2581,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10235,24,76.03,3,1824.72,Shipped,2,4,2004,Planes,84,S18_2581,(604) 555-4555,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,27,98.84,4,2668.68,Shipped,2,5,2004,Planes,84,S18_2581,4085553659,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10263,33,86.17,10,2843.61,Shipped,2,6,2004,Planes,84,S18_2581,2035552570,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10275,35,90.39,9,3163.65,Shipped,3,7,2004,Planes,84,S18_2581,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10284,31,71.81,1,2226.11,Shipped,3,8,2004,Planes,84,S18_2581,+47 2212 1555,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10297,25,82.79,4,2069.75,Shipped,3,9,2004,Planes,84,S18_2581,+353 1862 1555,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
10308,27,82.79,7,2235.33,Shipped,4,10,2004,Planes,84,S18_2581,9145554562,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10318,31,100,9,3116.43,Shipped,4,11,2004,Planes,84,S18_2581,2155551555,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
10327,45,100,8,4781.7,Resolved,4,11,2004,Planes,84,S18_2581,31 12 3555,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10339,27,100,2,2810.7,Shipped,4,11,2004,Planes,84,S18_2581,+81 3 3584 0555,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10353,27,100,1,3515.67,Shipped,4,12,2004,Planes,84,S18_2581,2035554407,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10374,42,69.27,2,2909.34,Shipped,1,2,2005,Planes,84,S18_2581,61-7-3844-6555,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small
10386,21,74.77,18,1570.17,Resolved,1,3,2005,Planes,84,S18_2581,(91) 555 94 44,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10398,34,76.88,15,2613.92,Shipped,1,3,2005,Planes,84,S18_2581,26.47.1555,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,42,76.03,3,3193.26,On Hold,2,4,2005,Planes,84,S18_2581,2015559350,Newark,NJ,94019,USA,NA,Brown,William,Medium
10416,15,98.84,4,1482.6,Shipped,2,5,2005,Planes,84,S18_2581,0522-556555,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10107,29,70.87,6,2055.23,Shipped,1,2,2003,Motorcycles,60,S18_2625,2125557818,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10120,46,58.15,4,2674.9,Shipped,2,4,2003,Motorcycles,60,S18_2625,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10134,30,61.78,6,1853.4,Shipped,3,7,2003,Motorcycles,60,S18_2625,+33 1 46 62 7555,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small
10145,30,49.67,10,1490.1,Shipped,3,8,2003,Motorcycles,60,S18_2625,6265557265,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10159,42,51.48,18,2162.16,Shipped,4,10,2003,Motorcycles,60,S18_2625,6505551386,San Francisco,CA,,USA,NA,Brown,Julie,Small
10168,46,61.18,5,2814.28,Shipped,4,10,2003,Motorcycles,60,S18_2625,6505556809,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10180,25,64.2,13,1605,Shipped,4,11,2003,Motorcycles,60,S18_2625,20.16.1555,Lille,,59000,France,EMEA,Rance,Martine,Small
10188,32,65.42,5,2093.44,Shipped,4,11,2003,Motorcycles,60,S18_2625,+47 2267 3215,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10201,30,64.81,6,1944.3,Shipped,4,12,2003,Motorcycles,60,S18_2625,6505555787,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10210,40,49.67,3,1986.8,Shipped,1,1,2004,Motorcycles,60,S18_2625,+81 06 6342 5555,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,28,60.57,5,1695.96,Shipped,1,2,2004,Motorcycles,60,S18_2625,03 9520 4555,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10236,23,55.72,2,1281.56,Shipped,2,4,2004,Motorcycles,60,S18_2625,2155559857,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10251,29,61.18,6,1774.22,Shipped,2,5,2004,Motorcycles,60,S18_2625,2015559350,Newark,NJ,94019,USA,NA,Brown,William,Small
10263,34,58.75,6,1997.5,Shipped,2,6,2004,Motorcycles,60,S18_2625,2035552570,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10275,37,63.6,5,2353.2,Shipped,3,7,2004,Motorcycles,60,S18_2625,40.67.8555,Nantes,,44000,France,EMEA,Labrune,Janine,Small
